test_y,predicted_values
22394.93,22530.959
23068.943,23961.666
23837.781,24045.066
23995.775,24186.887
23700.635,23922.525
23405.492,23180.656
23110.352,22353.572
21176.549,21927.973
19444.86,20058.729
18313.627,18281.895
16804.965,17016.8
16030.422,15279.059
14670.141,14441.186
13631.479,13664.318
13505.563,12832.629
12962.5,12420.858
12181.69,12077.607
11614.824,11767.599
12107.782,11750.101
11946.057,12515.113
11876.62,12541.618
13125.986,13287.328
15136.515,15333.591
17127.324,17437.77
19210.775,18909.012
20183.31,20497.602
20418.697,20907.744
20082.51,20566.639
19746.32,19866.934
19410.133,19432.95
19073.943,18877.398
17286.443,18180.594
15638.908,16480.902
14567.677,14788.246
14142.254,13529.005
12928.732,12858.042
11530.388,11775.931
10979.719,10807.182
11245.845,10497.84
10921.726,10497.994
10617.3955,10168.238
9854.366,10186.15
10686.4795,10140.631
11157.113,10954.589
11514.895,11586.66
13330.74,12827.612
15440.105,15563.725
17793.346,17905.988
19192.852,19710.8
20426.902,20540.18
21302.676,21423.99
22307.5,21797.064
21636.373,22294.264
20965.246,21469.25
20294.12,20383.0
19622.992,19260.775
18388.168,18226.305
16680.316,17008.523
15594.401,15330.258
14152.993,14127.243
12731.092,12817.941
11782.395,11818.472
11350.986,11243.0205
10956.831,10751.46
10381.762,10343.315
10158.31,10010.316
10372.817,10455.194
11707.641,10825.179
12186.866,12214.355
12812.184,13799.341
16206.831,15496.373
17909.12,18910.041
19362.43,20196.9
20619.332,20988.486
21642.219,21756.385
22380.352,22187.572
21724.639,22405.848
21068.926,21424.342
20413.213,20370.51
19757.5,19191.89
18300.74,18166.33
16849.438,16690.875
14588.415,15259.814
13189.366,13121.765
12483.697,11726.822
12262.535,11302.436
11842.253,11380.364
11359.015,11127.249
11082.042,10582.446
11249.647,10442.935
11332.571,11259.55
11412.289,11805.396
11152.923,12183.96
12765.423,12700.937
16529.402,15019.3545
19466.832,18765.818
20397.852,21349.074
21447.324,21955.646
22344.402,22390.88
23135.422,22874.393
22872.816,23004.455
22610.21,22517.566
22347.605,21934.082
20332.816,21058.125
18861.127,18911.793
17551.973,17424.168
15882.147,16172.197
14334.508,14481.223
13283.381,13063.56
12296.232,12362.853
11103.592,11633.97
10721.761,10591.928
10362.782,10003.823
10631.655,9853.756
10399.93,10613.109
11219.859,10736.027
11546.901,11502.586
12962.324,12804.428
16412.5,15207.386
19027.008,18646.885
21421.303,20728.582
22483.592,22545.87
23563.521,23363.107
