test_y,predicted_values
19614.07,17397.19
19160.469,18864.508
18701.33,18578.908
17664.299,18019.285
17118.85,17353.729
16543.379,16926.252
16960.299,16557.531
17377.219,16839.05
17791.969,17106.45
17105.674,17541.018
16419.379,17506.963
18929.219,17342.314
19242.219,18913.914
18255.75,19055.354
19181.1,18189.059
19571.78,18736.93
19987.469,19286.031
20201.0,19715.623
20045.78,19848.477
19430.629,19291.031
18590.92,18494.459
17177.35,17668.809
17474.064,16868.324
17770.78,17662.232
20224.648,18543.945
19212.6,19733.383
18500.28,18926.713
18023.08,17803.936
18160.129,17481.02
16924.53,17460.963
16758.648,16667.934
17186.7,16614.234
16934.85,16862.127
16748.75,16567.486
16562.648,16878.254
17606.979,17390.445
18961.1,17816.418
18859.1,18625.45
19173.629,18727.002
19616.58,18919.77
19753.07,19144.607
19650.879,19402.93
19420.67,19416.518
18979.28,18533.334
18002.629,17956.89
16196.149,17341.748
17262.264,16236.019
18328.379,17371.469
20125.299,18613.918
18710.219,19431.352
18145.28,18106.07
17724.049,17157.727
17399.45,16636.428
17002.75,16305.298
16733.77,16251.477
16809.879,16462.396
15700.529,16710.613
16261.209,15754.392
16821.889,16260.188
17382.568,17553.848
17943.25,18047.63
18586.0,18115.768
18942.469,18602.594
19327.129,19030.709
19639.2,19369.703
19866.629,19421.27
19874.6,19420.662
20090.95,18809.664
18508.629,18704.508
17808.2,17489.926
17218.879,17139.068
16253.85,17035.496
15436.049,16349.012
14644.42,14643.419
14121.899,13791.952
13574.449,13560.804
13276.43,12986.116
12952.399,12998.357
12825.6,12929.799
13086.449,12959.375
13506.92,13102.539
13579.55,13755.773
14069.169,14416.828
15819.879,15255.211
17577.45,16731.25
18306.219,18137.777
18794.379,18619.377
19154.92,18848.195
19396.049,19283.738
19332.85,19436.36
19831.53,19133.027
19379.42,18898.004
18656.0,18111.32
17991.7,17564.152
17075.219,17223.043
16399.75,16763.275
15751.02,16264.497
15259.779,14898.3125
14949.569,14398.726
14352.199,14316.504
14011.43,14014.731
14169.26,13913.049
14327.09,14381.517
14484.92,15004.928
14642.749,14875.906
15069.719,14799.682
15561.3,15599.973
17187.398,16529.635
17988.629,17949.133
18333.719,18207.059
18826.1,18149.033
18981.53,18498.332
18779.92,18993.908
18483.969,18767.463
18341.07,18366.363
17742.799,17810.535
17126.78,16832.133
16981.799,16378.066
16327.68,16597.709
16030.529,16276.272
18627.379,16117.879
17993.35,17458.406
17534.78,17104.365
17514.898,16820.975
17054.7,16716.598
16907.93,16539.797
16277.499,16695.492
16646.148,16265.828
16144.879,16240.861
16178.739,15989.082
16212.6,16304.219
18047.219,16913.266
17799.129,18241.18
17972.799,17951.83
18238.93,17677.125
18131.78,17766.666
17696.78,17941.533
17612.979,17578.53
17268.0,17243.787
16722.068,16544.088
16147.7295,15731.4795
15280.67,15327.356
15115.549,15171.387
14950.43,15214.862
17281.0,15256.622
17379.549,16385.035
16740.67,16513.064
16428.35,16159.967
16214.199,15733.779
15492.379,15555.968
15358.999,15086.992
15792.529,15236.932
15945.77,15498.895
15531.534,15900.455
15117.299,15946.341
16461.25,15849.327
17439.42,16827.512
17263.68,17432.955
17261.5,17333.2
17241.1,17101.5
17341.648,17157.857
17336.03,17157.105
17113.25,17043.947
16607.45,16275.735
16147.22,15448.668
15634.379,15346.462
15847.2295,15511.279
16060.079,16224.402
16788.273,16775.854
17516.469,16694.844
16825.17,17002.088
15965.199,16580.277
15931.749,15746.215
15737.549,15560.786
15100.399,15463.947
15540.579,15198.529
15907.7295,15248.283
15032.069,15833.883
15612.81,15536.516
16193.549,16179.992
17269.549,16626.795
17636.049,17292.146
17641.674,17625.082
17647.299,17625.78
17530.719,17748.25
17439.67,17479.074
17299.398,17286.293
16473.7,16623.617
15463.329,15574.88
14933.499,14985.6
14510.2295,14772.81
15698.799,14793.406
16372.174,16099.693
17045.549,16440.594
15302.899,16706.742
15616.129,15339.896
15680.549,15049.797
15237.899,15189.049
14373.05,14938.774
14405.529,14365.091
14413.6,14157.564
14421.67,14487.359
15083.22,14917.26
16042.549,15809.54
16518.25,16645.025
16766.969,16821.758
17188.27,16631.762
17473.53,16890.354
17558.648,17322.832
17303.5,17522.566
17028.629,17134.91
16439.729,16247.205
15768.779,15537.475
14676.47,15311.112
14053.4795,14530.781
14530.879,14250.952
17314.18,14807.75
16659.83,16738.436
16242.699,16288.742
15758.649,15833.399
15314.68,15180.879
14889.47,14728.342
14789.0,14400.97
14123.33,14540.324
14084.7295,14313.011
14116.27,14136.82
14147.81,14750.723
14179.35,15164.534
15419.7295,15269.834
16487.85,16041.781
16921.379,16881.715
17738.148,17196.1
17405.1,17782.262
17552.67,17637.26
17470.148,17353.775
17009.469,16808.379
16234.399,16007.012
15310.829,15343.394
14606.9795,14688.178
13293.299,14589.721
13180.299,13527.379
12621.27,12545.148
12054.569,11891.4
11733.149,11571.771
11220.319,11472.475
11014.129,11072.216
11118.079,10978.973
12099.049,11185.721
12041.149,12324.79
11986.049,12554.045
12404.799,12873.762
13090.35,13574.882
13917.42,14367.303
15309.149,14990.613
15530.2295,15826.663
15531.399,16032.76
15586.43,15959.791
15569.27,15904.677
15334.879,15550.554
14869.3,14907.784
14439.77,14232.551
13657.35,13829.046
13323.35,13258.481
13203.33,13209.917
12591.249,13335.086
11369.77,12364.044
11333.449,11073.986
11881.879,11207.057
11603.999,11749.08
11152.629,11771.377
11555.515,11430.337
11958.399,12173.689
12601.5,12506.778
13373.7295,13174.117
14291.85,14267.132
14122.799,15468.343
15057.9795,15540.219
15411.649,15847.356
15859.399,15823.807
16039.549,15912.945
16200.699,16128.604
16165.27,16347.708
16048.35,16186.44
15477.379,15570.825
14867.27,14929.744
14338.079,14392.09
13888.449,14214.281
14101.279,14045.826
15705.6,14299.194
15220.049,15280.535
14719.75,14957.596
14216.2295,14544.16
13843.17,13880.119
13581.85,13509.476
13507.215,13501.726
13432.579,13588.4375
14507.399,13478.148
14557.149,14408.609
14606.899,14962.671
14656.649,15366.104
15320.879,15480.21
15790.299,15803.548
16013.1,15886.115
15977.444,16024.288
15941.789,16095.727
15906.135,16000.338
15870.4795,15665.367
15365.629,15296.042
14961.949,14697.566
14568.419,14462.571
14043.719,14396.883
13847.7295,14338.375
15340.75,14187.4
15035.829,14758.587
14593.149,14582.177
14112.449,14186.623
13714.649,13648.6875
13666.049,13276.162
13760.2295,13392.136
13997.7295,13684.563
13968.52,13939.637
13826.459,13944.113
13684.399,13913.865
15011.799,13907.116
15588.499,15260.657
