test_y,predicted_values
1500.0,1458.745
1452.9412,1462.1384
1414.7058,1443.927
1423.5293,1425.8442
1423.5293,1432.0204
1500.0,1445.6604
1497.0588,1529.3572
1461.7646,1552.9092
1488.2352,1546.7937
1479.4117,1554.278
1523.5294,1531.8184
1579.4117,1531.7361
1535.2941,1551.3143
1382.3529,1543.8894
1408.8235,1432.6719
1352.9412,1445.3232
1423.5293,1413.8783
1335.2941,1491.2268
1450.0,1463.1239
1567.647,1543.6671
1635.2941,1589.2631
1682.3529,1628.5612
1608.8235,1654.7343
1576.4706,1577.0636
1538.2352,1545.5261
1491.1765,1505.8987
1505.8823,1477.8867
1523.5294,1498.2631
1479.4117,1506.1576
1464.7058,1495.7572
1491.1765,1486.0298
1535.2941,1525.1958
1602.9412,1563.8201
1588.2352,1617.8785
1594.1177,1617.2367
1676.4706,1586.62
1623.5294,1627.6119
1497.0588,1585.7156
1444.1177,1501.9785
1461.7646,1457.3422
1435.2941,1483.4187
1438.2352,1492.5222
1514.7058,1551.9993
1641.1764,1616.0979
1723.5294,1682.331
1755.8823,1721.7935
1729.4117,1717.6156
1644.1177,1676.5205
1638.2352,1597.4424
1611.7646,1575.9183
1617.647,1570.3636
1523.5294,1588.9873
1547.0588,1522.2882
1523.5294,1532.8881
1552.9412,1535.2902
1561.7646,1583.6306
1594.1177,1596.2899
1611.7646,1610.2616
1673.5294,1622.5693
1617.647,1651.1536
1485.2941,1580.3092
1467.647,1473.8086
1400.0,1449.9336
1379.4117,1412.9652
1352.9412,1413.2551
1417.647,1430.2277
1520.5881,1532.2483
1597.0588,1613.7512
1676.4706,1643.0643
1767.6471,1678.763
1776.4706,1715.4653
1611.7646,1698.3889
1582.3529,1580.8424
1564.7058,1530.7961
1491.1765,1517.4604
1550.0,1470.7058
1505.8823,1511.5868
1547.0588,1500.4287
1564.7058,1542.2056
1594.1177,1573.1134
1650.0,1611.102
1682.3529,1642.436
1697.0588,1664.1979
1702.9412,1649.1517
1635.2941,1627.285
1579.4117,1584.4739
1538.2352,1558.4468
1517.647,1529.1396
1485.2941,1520.024
1438.2352,1531.6564
1614.7058,1543.8223
1758.8235,1684.9403
1800.0,1785.7336
1767.6471,1800.867
1735.2941,1731.0217
1600.0,1672.2731
1570.5883,1573.0413
1708.8235,1536.8574
1614.7058,1639.4729
1508.8235,1590.1853
1526.4706,1505.2095
1529.4117,1515.1426
1517.647,1537.824
1514.7058,1534.5981
1594.1177,1546.79
1585.2941,1618.1672
1614.7058,1598.1924
1573.5294,1592.713
1473.5294,1517.4805
1438.2352,1443.5638
1373.5294,1418.7795
1467.647,1374.7264
1479.4117,1454.3
1455.8823,1503.9418
1567.647,1557.3207
1679.4117,1645.7278
1741.1765,1719.3251
1722.0588,1738.2694
1702.9412,1686.9569
1623.5294,1639.7578
1597.0588,1585.0234
1579.4117,1567.4846
1582.3529,1541.3931
1641.1764,1544.4282
1552.9412,1592.2373
1561.7646,1546.7356
1582.3529,1565.2648
1617.647,1597.6342
1700.0,1627.5918
1729.4117,1686.4639
1708.8235,1711.9337
1641.1764,1675.2789
1752.9412,1593.6917
1685.2941,1674.7095
1670.5883,1646.5314
